word,lema
acariciar,acaricia-lhe
acariciar,acariciá-lo
acariciar,acariciá-los
acariciar,acariciam
acariciar,acariciam-se
acariciar,acariciando
acariciar,acariciando-as
acariciar,acariciando-lhe
acariciar,acariciando-o
acariciar,acaricia-o
acariciar,acariciara
acariciar,acariciaram
acariciar,acariciarem-se
acariciar,acariciar-lhe
acariciar,acariciar-lhe-á
acariciar,acariciar-me
acariciar,acariciar-te
acariciar,acaricia-se
acariciar,acariciasse
acariciar,acariciassem
acariciar,acariciava
acariciar,acariciava-a
acariciar,acariciavam
acariciar,acariciavam-me
acariciar,acariciavam-no
acariciar,acariciava-se
acariciar,acariciei
acariciar,acariciem
acariciar,acaricio
acariciar,acaricio-as
acariciar,acaricio-lhes
acariciar,acariciou
acariciar,acariciou-a
acariciar,acariciou-lhe
acariciar,acariciou-me
acariciar,acariciou-o
acarinhar,acarinha
acarinhar,acarinha-as
acarinhar,acarinhada
acarinhar,acarinhado
acarinhar,acarinhados
acarinhar,acarinhá-lo
acarinhar,acarinham
acarinhar,acarinhando
acarinhar,acarinharam
acarinhar,acarinharam-na
acarinhar,acarinhava
acarinhar,acarinhavam
acarinhar,acarinhe
acarinhar,acarinhei
acarinhar,acarinhou
acarinhar,acarinhou-a
acarinhar,acarinhou-o
ácaro,ácaros
acarretar,acarreta
acarretar,acarreta-as
acarretar,acarretado
acarretar,acarretados
acarretar,acarretam
acarretar,acarretando
acarretar,acarretando-a
acarretar,acarretara
acarretar,acarretará
acarretar,acarretaram
acarretar,acarretarão
acarretar,acarretarem
acarretar,acarretarem-na
acarretar,acarretaria
acarretar,acarretar-lhe
acarretar,acarretar-nos
acarretar,acarreta-se
acarretar,acarretasse
acarretar,acarretava
acarretar,acarretavam
acarretar,acarrete
acarretar,acarretem
acarretar,acarreto
acarretar,acarretou
acartar,acartados
acartar,acartam-no
acartar,acartando
acartar,acartavam
acasalar,acasalado
acasalar,acasalam
acasalar,acasalando-os
acasalar,acasalaram
acasalar,acasalou-se
acaso,acasos
acastanhado,acastanhada
acastanhado,acastanhadas
acastanhado,acastanhados
acatar,acata
acatar,acatada
acatar,acatadas
acatar,acatado
acatar,acatam
acatar,acatando
acatar,acataram
acatar,acatarei
acatar,acataria
acatar,acatasse
acatar,acatassem
acatar,acatava
acatar,acatavam
acatar,acate
acatar,acatem
acatar,acato
acatar,acatou
acautelar,acautela
acautelar,acautelada
acautelar,acauteladas
acautelar,acautelado
acautelar,acautelados
acautelar,acautelam
acautelar,acautelam-se
acautelar,acautelando
acautelar,acautelando-a
acautelar,acautelarem
acautelar,acautelar-me
acautelar,acautelarmos
acautelar,acautelasse
acautelar,acautela-te
acautelar,acautelava-se
acautelar,acautele
acautelar,acautelem
acautelar,acautelem-se
acautelar,acautele-se
acautelar,acautelo
acautelar,acautelou
acção,acções
acção,acçõezinhas
acção,acçõezitas
acção,anti-acção
accionamento,accionamentos
accionar,acciona
accionar,accionada
accionar,accionadas
accionar,accionado
accionar,accionados
accionar,accionam
accionar,accionando
accionar,accionara
accionar,accionará
accionar,accionaram
accionar,acciona-se
accionar,accionava
accionar,accione-se
accionar,accionou
accionista,accionistas
aceder,acedam
aceder,acedas
aceder,acede
aceder,acedem
aceder,acedemos
aceder,acedendo
aceder,acedera
aceder,acederam
aceder,acederem
aceder,acederia
aceder,aceder-lhe
aceder,acedermos
aceder,acede-se
aceder,acedesse
aceder,acedeu
aceder,acedi
aceder,acedia
aceder,acediam
aceder,acedias
aceder,acedido
acéfalo,acéfala
acéfalo,acéfalas
aceitar,acceita
aceitar,acceitasse
aceitar,aceita
aceitar,aceitado
aceitar,aceitai
aceitar,aceitais
aceitar,aceitá-la
aceitar,aceitá-las
aceitar,aceita-lhe
aceitar,aceitá-lo
aceitar,aceitá-lo-ia
aceitar,aceitá-los
aceitar,aceitam
aceitar,aceitam-na
aceitar,aceitam-no
aceitar,aceitam-nos
aceitar,aceitámo-la
aceitar,aceitamos
aceitar,aceitámos
aceitar,aceitam-se
aceitar,aceitando
aceitar,aceitando-as
aceitar,aceitando-os
aceitar,aceitando-se
aceitar,aceita-o
aceitar,aceita-os
aceitar,aceitara
aceitar,aceitará
aceitar,aceitaram
aceitar,aceitaram-se
aceitar,aceitara-o
aceitar,aceitarão
aceitar,aceitara-os
aceitar,aceitarei
aceitar,aceitarem
aceitar,aceitaremos
aceitar,aceitares
aceitar,aceitaria
aceitar,aceitariam
aceitar,aceitar-lhe
aceitar,aceitar-lhes
aceitar,aceitar-me
aceitar,aceitarmos
aceitar,aceitar-se
aceitar,aceitar-se-ão
aceitar,aceitas
aceitar,aceita-se
aceitar,aceitasse
aceitar,aceitassem
aceitar,aceitassemos
aceitar,aceitássemos
aceitar,aceitaste
aceitar,aceitava
aceitar,aceitavam
aceitar,aceitávamos
aceitar,aceitava-o
aceitar,aceitava-os
aceitar,aceitava-se
aceitar,aceite
aceitar,aceitei
aceitar,aceitei-as
aceitar,aceitem
aceitar,aceitemo-nos
aceitar,aceitemos
aceitar,aceite-os
aceitar,aceites
aceitar,aceite-se
aceitar,aceito
aceitar,aceito-a
aceitar,aceito-as
aceitar,aceito-me
aceitar,aceito-o
aceitar,aceito-os
aceitar,aceitou
aceitar,aceitou-a
aceitar,aceitou-as
aceitar,aceitou-me
aceitar,aceitou-o
aceitar,aceitou-os
aceitar,aceitou-se
aceitável,aceitáveis
aceite,aceites
acelera,aceleras
aceleração,acelerações
acelerado,acelerada
acelerado,acelerados
acelerador,aceleradores
acelerar,acelera
acelerar,acelerada
acelerar,aceleradas
acelerar,acelerado
acelerar,acelerados
acelerar,acelerá-la
acelerar,aceleram
acelerar,acelerando
acelerar,acelerando-se
acelerar,aceleraram
acelerar,acelerara-se
acelerar,acelerarem
acelerar,acelerarmos
acelerar,acelerar-se
acelerar,acelera-se
acelerar,acelerasse
acelerar,acelerava
acelerar,acelerava-lhe
acelerar,aceleravam
acelerar,acelere
acelerar,acelerei
acelerar,acelerem
acelerar,acelero
acelerar,acelerou
acelerar,acelerou-se
acenar,acena
acenar,acenados
acenar,acena-lhe
acenar,acenam
acenar,acena-me
acenar,acenam-me
acenar,acenam-nos
acenar,acenam-te
acenar,acenando
acenar,acenando-lhe
acenar,acenando-me
acenar,acena-nos
acenar,acenara
acenar,acenará
acenar,acenaram
acenar,acenaram-lhe
acenar,acenarem
acenar,acenar-lhe
acenar,acenar-me
acenar,acenar-nos
acenar,acenas
acenar,acena-se
acenar,acenas-me
acenar,acenassem
acenar,acenava
acenar,acenava-lhe
acenar,acenavam
acenar,acenava-me
acenar,acenavam-lhe
acenar,acenei
acenar,acenei-lhe
acenar,acenei-te
acenar,aceno-lhe
acenar,acenou
acenar,acenou-lhe
acenar,acenou-me
acenar,acenou-nos
acender,acenda
acender,acendam
acender,acendas
acender,acende
acender,acendê-la
acender,acendê-las
acender,acende-lho
acender,acendê-lo
acender,acendê-los
acender,acendem
acender,acendemos
acender,acendem-se
acender,acendendo
acender,acendendo-o
acender,acendendo-se
acender,acende-o
acender,acendera
acender,acenderá
acender,acenderam
acender,acenderam-se
acender,acendera-se
acender,acenderia
acender,acender-lhe
acender,acender-se
acender,acender-te
acender,acendes
acender,acende-se
acender,acendesse
acender,acendessem
acender,acende-te
acender,acendeu
acender,acendeu-lhe
acender,acendeu-o
acender,acendeu-se
acender,acendeu-se-lhe
acender,acendi
acender,acendia
acender,acendia-lhe
acender,acendiam
acender,acendiam-se
acender,acendia-os
acender,acendia-se
acender,acendido
acender,acendi-lhe
acender,acendo
acender,acesa
acender,acesas
acender,aceso
acender,acesos
acendimento,reacendimento
aceno,acenos
aceno,acenozinho
acento,acentos
acentuação,acentuações
acentuado,acentuada
acentuado,acentuadas
acentuado,acentuadíssima
acentuado,acentuados
acentuar,acentua
acentuar,acentuadas
acentuar,acentuado
acentuar,acentuados
acentuar,acentua-lhe
acentuar,acentuá-lo
acentuar,acentuá-los
acentuar,acentuam
acentuar,acentuamo-los
acentuar,acentuámos
acentuar,acentuam-se
acentuar,acentuando
acentuar,acentuando-as
acentuar,acentuando-lhe
acentuar,acentuando-se
acentuar,acentuaram
acentuar,acentuaram-se
acentuar,acentuarão
acentuar,acentuarem
acentuar,acentuar-lhe
acentuar,acentuar-se
acentuar,acentua-se
acentuar,acentuasse
acentuar,acentuassem
acentuar,acentuava
acentuar,acentuavam
acentuar,acentuavam-lhe
acentuar,acentuavam-se
acentuar,acentuava-se
acentuar,acentue
acentuar,acentuei
acentuar,acentuem
acentuar,acentue-se
acentuar,acentuo
acentuar,acentuou
acentuar,acentuou-se
acepção,acepções
acepipe,acepipes
acerado,acerada
acerado,aceradas
acerado,acerados
acerbo,acerba
acerbo,acerbas
acerca,àcerca
acercar,acercado
acercar,acercai-vos
acercar,acercam
acercar,acercamo-nos
acercar,acercámos
acercar,acercam-se
acercar,acercando
acercar,acercando-se
acercar,acercara
acercar,acercaram
acercar,acercara-me
acercar,acercaram-se
acercar,acercarem
acercar,acercar-me
acercar,acercar-se
acercar,acerca-se
acercar,acercasse
acercar,acercava
acercar,acercavam
acercar,acercavam-se
acercar,acercava-se
acercar,acercou
acercar,acercou-se
acercar,acerque
acercar,acerquem
acertado,acertada
acertado,acertadas
acertado,acertados
acertar,acerta
acertar,acertada
acertar,acertadas
acertar,acertado
acertar,acertados
acertar,acertá-lo
acertar,acertam
acertar,acertam-lhe
acertar,acertamos
acertar,acertando
acertar,acertara
acertar,acertará
acertar,acertaram
acertar,acertaram-se
acertar,acertarem
acertar,acertares
acertar,acertarmos
acertar,acertas
acertar,acerta-se
acertar,acertasse
acertar,acertassem
acertar,acertaste
acertar,acertava
acertar,acertavam
acertar,acertáveis
acertar,acerte
acertar,acertei
acertar,acertem
acertar,acertou
acertar,acertou-as
acertar,acertou-lhe
acertar,acertou-me
acerto,acertos
acervo,acervos
aceso,acesa
aceso,acesos
acessibilidade,acessibilidades
acessível,acessíveis
acesso,acessos
acessório,acessória
acessório,acessórias
acessório,acessórios
acessório,acessórios
acetato,acetatos
acetinado,acetinada
acetinado,acetinados
acha,achas
acha,achas de armas
acha,achas-de-armas
achacar,achacada
achacar,achacado
achacar,achacados
achado,achados
achaque,achaques
achar,acha
achar,acha-a
achar,achada
achar,achadas
achar,achado
achar,achais
achar,achá-la
achar,achá-la-íamos
achar,achá-las
achar,achá-lo
achar,achá-lo-ia
achar,achá-los
achar,achá-los-iam
achar,acham
achar,acha-me
achar,acham-me
achar,acham-na
achar,acham-no
achar,acham-nos
achar,achamo-la
achar,achamo-lo
achar,achámo-nos
achar,achamos
achar,achámos
achar,achamos-lhe
achar,achámos-lhe
achar,acham-se
achar,acham-te
achar,achando
achar,achando-a
achar,achando-me
achar,achando-o
achar,achando-os
achar,achando-se
achar,acha-nos
achar,acha-o
achar,acha-os
achar,achara
achar,achará
achar,acharam
achar,acharam-me
achar,acharam-na
achar,acharam-nas
achar,acharam-no
achar,acharam-se
achar,acharão
achar,acharás
achar,acharei
achar,achareis
achar,acharem
achar,acharemos
achar,acharem-se
achar,achares
achar,acharia
achar,achariam
achar,achar-lhe
achar,achar-me
achar,acharmos
achar,achar-nos
achar,achar-se
achar,achar-te
achar,achas
achar,acha-se
achar,achasse
achar,achassem
achar,achássemos
achar,achas-te
achar,achaste
achar,achava
achar,achava-a
achar,achava-as
achar,achava-lhe
achar,achavam
achar,achava-me
achar,achavam-lhe
achar,achávamo-lo
achar,achávamo-los
achar,achávamo-nos
achar,achávamos
achar,achavam-se
achar,achava-nos
achar,achava-o
achar,achava-os
achar,achavas
achar,achava-se
achar,ache
achar,achei
achar,achei-a
achar,achei-as
achar,achei-lhe
achar,achei-me
achar,achei-o
achar,achei-os
achar,achei-te
achar,achem
achar,achemos
achar,aches
achar,acho
achar,acho-a
achar,acho-as
achar,acho-lhe
achar,acho-lhes
achar,acho-me
achar,acho-o
achar,acho-os
achar,acho-te
achar,achou
achar,achou-a
achar,achou-lhe
achar,achou-lhes
achar,achou-me
achar,achou-o
achar,achou-se
achatar,achatada
achatar,achatadas
achatar,achatado
achatar,achatados
achatar,achataram-se
achatar,achatar-se-ia
achatar,achatavam
achatar,achatavam-se
achatar,achatava-os
achatar,achate-as
achega,achegas
achegar,achegados
achegar,achegando
achegar,achegando-se
achegar,achegaram
achegar,achegas
achegar,achegava
achegar,achegavam-se
achegar,achegou-o
achegar,achegou-se
achincalhar,achincalhá-los
achincalhar,achincalham
achincalhar,achincalhara
achincalhar,achincalho
acicatar,acicata
acicatar,acicatado
acicatar,acicatando-a
acicatar,acicatara-lhe
acicatar,acicatarem
acicatar,acicate
acicatar,acicates
acicatar,acicatou
acidentado,acidentada
acidentado,acidentados
acidentado,acidentada
acidentado,acidentadas
acidentado,acidentados
acidental,acidentais
acidente,acidentes
ácido,ácida
ácido,ácidas
ácido,ácidos
ácido,ácidos
ácido,anti-ácido
ácido,antiácidos
acidular,acidulada
acidular,acidulado
acidular,acidulava
acidular,acidulou
acintoso,acintosa
acintoso,acintosas
acinzentado,acinzentada
acinzentado,acinzentadas
acinzentado,acinzentados
acirrar,acirra
acirrar,acirrada
acirrar,acirradas
acirrar,acirrado
acirrar,acirram-se
acirrar,acirrara
acirrar,acirrar-me
acirrar,acirrava
acirrar,acirrava-lhe
acirrar,acirravam-lhe
acirrar,acirrou
aclamação,aclamações
aclamar,aclama
aclamar,aclamada
aclamar,aclamado
aclamar,aclamados
aclamar,aclamá-lo
aclamar,aclamá-los-ia
aclamar,aclamam
aclamar,aclamando
aclamar,aclamaram
aclamar,aclamaram-no
aclamar,aclamava
aclamar,aclamavam
aclamar,aclamavam-no
aclamar,aclamou
aclamar,aclamou-o
aclamar,aclamou-se
aclarar,aclara
aclarar,aclarada
aclarar,aclarado
aclarar,aclarados
aclarar,aclaram-se
aclarar,aclarara
aclarar,aclarar-se
aclarar,aclaravam
aclarar,aclarem
aclarar,aclarou
aclarar,aclarou-se
aclimatar,aclimatada
aclimatar,aclimatadas
aclimatar,aclimatando
aclimatar,aclimataram
aclimatar,aclimatar-me
aclimatar,aclimatar-se
aclimatar,aclimatei-me
aço,aços
acobardar,acobardada
acobardar,acobardadas
acobardar,acobardado
acobardar,acobardados
acobardar,acobardaram-se
acobardar,acobardassem
acobardar,acobardei-me
acobardar,acobardou-se
acobreado,acobreados
acocorar,acocorada
acocorar,acocoradas
acocorar,acocorado
acocorar,acocorados
acocorar,acocoram
acocorar,acocorando-se
acocorar,acocorar-se
acocorar,acocora-se
acocorar,acocorava-me
acocorar,acocoravam-se
acocorar,acocorava-se
acocorar,acocorou
acocorar,acocorou-se
açodar,açodada
açodar,açodado
açodar,açodados
açodar,açodá-lo
açodar,açodava
acoitar,acoita
acoitar,acoitada
acoitar,acoitado
acoitar,acoitados
acoitar,acoitam
acoitar,acoitam-se
acoitar,acoitando
acoitar,acoitando-se
acoitar,acoitarem
acoitar,acoita-se
acoitar,acoitasse
acoitar,acoitava
acoitar,acoitavam
acoitar,acoite
acoitar,acoitou
açoitar,açoita
açoitar,açoitada
açoitar,açoitado
açoitar,açoitados
açoitar,açoitam
açoitar,açoitaram-te
açoitar,açoitar-lhe
açoitar,açoitavam
açoite,açoites
acolá,dacolá
acolchoar,acolchoada
acolchoar,acolchoado
acolchoar,acolchoados
acolchoar,acolchoava
acolhedor,acolhedora
acolhedor,acolhedoras
acolhedor,acolhedores
acolhedor,acolhedora
acolhedor,acolhedoras
acolhedor,acolhedores
acolher,acolha
acolher,acolham
acolher,acolhe
acolher,acolhê-lo
acolher,acolhê-los
acolher,acolhem
acolher,acolhem-na
acolher,acolhem-nos
acolher,acolhemos
acolher,acolhem-se
acolher,acolhendo
acolher,acolhendo-os
acolher,acolhendo-se
acolher,acolhe-nos
acolher,acolhera
acolher,acolherá
acolher,acolheram
acolher,acolheram-no
acolher,acolheram-se
acolher,acolherão
acolher,acolherem
acolher,acolheria
acolher,acolher-me
acolher,acolhermos
acolher,acolher-se
acolher,acolhes
acolher,acolhesse
acolher,acolhessem
acolher,acolheu
acolher,acolheu-a
acolher,acolheu-as
acolher,acolheu-o
acolher,acolheu-se
acolher,acolhi
acolher,acolhia
acolher,acolhiam
acolher,acolhiam-no
acolher,acolhiam-nos
acolher,acolhia-o
acolher,acolhia-se
acolher,acolhida
acolher,acolhidas
acolher,acolhido
acolher,acolhidos
acolher,acolho
acolitar,acolita
acolitar,acolitada
acolitar,acolitadas
acolitar,acolitado
acolitar,acolitados
acolitar,acolitará
acólito,acólitos
acometer,acomete
acometer,acometem
acometer,acometendo
acometer,acometera
acometer,acometeram
acometer,acometera-o
acometer,acometeria
acometer,acometesse
acometer,acometeu
acometer,acometeu-a
acometer,acometeu-me
acometer,acometeu-o
acometer,acometia
acometer,acometiam
acometer,acometida
acometer,acometidos
acometido,acometida
acometido,acometidas
acomodação,acomodações
acomodar,acomoda
acomodar,acomodada
acomodar,acomodadas
acomodar,acomodado
acomodar,acomodados
acomodar,acomodá-la
acomodar,acomodá-los
acomodar,acomodam
acomodar,acomodam-se
acomodar,acomodando
acomodar,acomodando-as
acomodar,acomodando-se
acomodar,acomoda-os
acomodar,acomodara
acomodar,acomodaram
acomodar,acomodarem
acomodar,acomodaria
acomodar,acomodarmos
acomodar,acomodar-nos
acomodar,acomodar-se
acomodar,acomodar-se-á
acomodar,acomoda-se
acomodar,acomodasse
acomodar,acomoda-te
acomodar,acomodava
acomodar,acomodavam
acomodar,acomodavam-se
acomodar,acomodava-os
acomodar,acomode
acomodar,acomodei-me
acomodar,acomodo-me
acomodar,acomodou
acomodar,acomodou-a
acomodar,acomodou-se
acompanhamento,acompanhamentos
acompanhante,acompanhantes
acompanhante,acompanhantes
acompanhar,acompanha
acompanhar,acompanha-a
acompanhar,acompanha-as
acompanhar,acompanhada
acompanhar,acompanhadas
acompanhar,acompanhado
acompanhar,acompanhados
acompanhar,acompanhai
acompanhar,acompanhá-la
acompanhar,acompanhá-las
acompanhar,acompanha-lhes
acompanhar,acompanha-lo
acompanhar,acompanhá-lo
acompanhar,acompanhá-lo-á
acompanhar,acompanhá-lo-ia
acompanhar,acompanha-los
acompanhar,acompanhá-los
acompanhar,acompanham
acompanhar,acompanha-me
acompanhar,acompanham-na
acompanhar,acompanham-no
acompanhar,acompanham-nos
acompanhar,acompanhámo-lo
acompanhar,acompanhamos
acompanhar,acompanhámos
acompanhar,acompanham-se
acompanhar,acompanhando
acompanhar,acompanhando-a
acompanhar,acompanhando-as
acompanhar,acompanhando-lhe
acompanhar,acompanhando-me
acompanhar,acompanhando-o
acompanhar,acompanhando-os
acompanhar,acompanhando-se
acompanhar,acompanha-nos
acompanhar,acompanha-o
acompanhar,acompanha-os
acompanhar,acompanhara
acompanhar,acompanhará
acompanhar,acompanharam
acompanhar,acompanharam-me
acompanhar,acompanharam-na
acompanhar,acompanharam-no
acompanhar,acompanhara-o
acompanhar,acompanharão
acompanhar,acompanharem
acompanhar,acompanharem-me
acompanhar,acompanhares
acompanhar,acompanharia
acompanhar,acompanhariam
acompanhar,acompanharíeis
acompanhar,acompanhar-lhe
acompanhar,acompanhar-me
acompanhar,acompanharmos
acompanhar,acompanhar-nos
acompanhar,acompanhar-te
acompanhar,acompanhas
acompanhar,acompanha-se
acompanhar,acompanhasse
acompanhar,acompanhassem
acompanhar,acompanhaste
acompanhar,acompanhaste-me
acompanhar,acompanhava
acompanhar,acompanhava-a
acompanhar,acompanhava-as
acompanhar,acompanhava-lhe
acompanhar,acompanhavam
acompanhar,acompanhava-me
acompanhar,acompanhavam-na
acompanhar,acompanhavam-no
acompanhar,acompanhávamos
acompanhar,acompanhava-nos
acompanhar,acompanhava-o
acompanhar,acompanhava-os
acompanhar,acompanhe
acompanhar,acompanhe-a
acompanhar,acompanhei
acompanhar,acompanhei-o
acompanhar,acompanhei-os
acompanhar,acompanhem
acompanhar,acompanhe-me
acompanhar,acompanhemos
acompanhar,acompanhe-o
acompanhar,acompanhes
acompanhar,acompanho
acompanhar,acompanho-a
acompanhar,acompanho-o
acompanhar,acompanho-te
acompanhar,acompanhou
acompanhar,acompanhou-a
acompanhar,acompanhou-me
acompanhar,acompanhou-nos
acompanhar,acompanhou-o
acompanhar,acompanhou-os
aconchegado,aconchegada
aconchegado,aconchegadinhos
aconchegar,aconchega
aconchegar,aconchegada
aconchegar,aconchegadas
aconchegar,aconchegadinha
aconchegar,aconchegadinho
aconchegar,aconchegado
aconchegar,aconchegados
aconchegar,aconchegá-lo
aconchegar,aconchegam
aconchegar,aconchegámo-nos
aconchegar,aconchegando
aconchegar,aconchegando-se
aconchegar,aconchegará
aconchegar,aconchegarmos
aconchegar,aconchegar-se
aconchegar,aconchegava
aconchegar,aconchegava-lhe
aconchegar,aconchegava-o
aconchegar,aconchegava-os
aconchegar,aconchegava-se
aconchegar,aconchego-me
